sample,dim_0,dim_1,dim_2,dim_3,dim_4,dim_5,dim_6,dim_7,dim_8,dim_9,dim_10,dim_11,dim_12,dim_13,dim_14,dim_15,dim_16,dim_17,dim_18,dim_19,dim_20,dim_21,dim_22,dim_23,dim_24,dim_25,dim_26,dim_27,dim_28,dim_29,dim_30,dim_31,dim_32,dim_33,dim_34,dim_35,dim_36,dim_37,dim_38,dim_39,dim_40,dim_41,dim_42,dim_43,dim_44,dim_45,dim_46,dim_47,dim_48,dim_49,dim_50,dim_51,dim_52,dim_53,dim_54,dim_55,dim_56,dim_57,dim_58,dim_59,dim_60,dim_61,dim_62,dim_63
31,0.031000618,-0.011715433,0.042800408,0.0063558407,-0.05535139,0.01143824,0.09005315,0.0035265107,-0.012708705,-0.040979724,-0.026674852,-0.004606766,0.014207568,-0.03604543,-0.09902215,-0.025988065,0.007958238,0.027044568,-0.098903514,-0.123672545,0.0035017119,-0.007587699,0.06603822,0.11216567,0.05926221,0.044950932,-0.03882814,0.048460655,0.039194994,0.074438974,-0.04802558,0.03359911,-0.0038866885,0.04239844,-0.0695225,-0.10438715,-0.029291771,-0.02527064,-0.045526553,-0.040579773,-0.01869414,0.043645833,0.048165377,0.052320283,0.055361707,-0.0043138955,-0.015024764,0.036617413,-0.06473675,-0.007289958,-0.08561017,0.06822452,0.025486065,-0.035296775,0.018814884,-0.059802745,0.048207827,-0.074066564,0.02478335,0.033766128,0.039457366,0.066617124,0.054657143,-0.0028848993
32,0.1070166,-0.068017796,-0.021000385,0.002055767,-0.09526189,-0.002395468,0.07225831,-0.0051814797,0.014329892,-0.039988782,0.0370183,-0.025394347,0.0010439367,0.012061346,-0.03433488,0.028593495,0.06640358,-0.06866945,-0.05911513,-0.032872666,0.008885875,-0.02812149,0.10045603,0.101991124,0.029034134,0.05100577,0.032144602,-0.052674294,0.0042318245,0.023538243,-0.07473481,-0.009304725,-0.030340206,0.06894784,0.039842896,-0.04921098,0.02902158,-0.040938,0.05856894,0.050541576,0.03534743,-0.04100612,0.023112377,0.038888417,0.09941892,0.047132872,0.024835149,-0.013486158,0.040078126,-0.09462854,-0.016376588,0.077052064,-0.028093137,0.038894244,-0.01110213,0.0015365575,0.010582185,-0.055750035,-0.042137325,0.04658808,-0.055229023,0.053048212,0.030339018,0.04955155
33,-0.0016005086,-0.065160386,0.047240477,-0.09489658,-0.01618686,-0.008292358,0.13300158,0.016236877,-0.00013483036,-0.009946778,0.075988665,-0.019412221,0.01861605,0.019494113,-0.032331888,-0.034068905,0.061787244,-0.055492144,-0.037211522,-0.0866836,0.034049973,0.037081018,-0.0026812567,0.10319017,0.070709825,0.05543604,-0.007986426,0.015674427,0.019707117,0.013308419,-0.021153597,0.07757068,0.0018276367,0.0025080792,-0.026034504,-0.009788121,-0.03601023,-0.061404455,0.0028695902,0.006560981,0.03598282,0.036851235,0.02286941,0.0039737,0.0061135218,-0.025286458,0.0674544,-0.0067251427,0.05896103,-0.097239584,-0.063563526,0.0347603,-0.030084081,0.030549902,0.028417269,-0.05652236,-0.026207838,-0.02300486,-0.020443857,0.042877834,-0.030996732,-0.011502489,0.0072651925,0.05369499
34,0.036021985,-0.10128811,0.00151683,-0.0057513854,-0.038113825,0.01456695,0.07634388,-0.04698146,-0.009564117,-0.016948136,0.037931763,0.01768025,-0.02656236,0.023956418,0.028486857,0.007522563,0.009839542,-0.056725897,-0.07119699,0.03429369,0.017092803,0.09999091,0.018887758,-0.043721832,0.034343094,0.04050213,-0.009889202,0.04075358,-0.0036803673,-0.000115034636,-0.057303164,0.048413828,0.028040342,0.00024496485,-0.010332095,0.0069978386,0.016854856,-0.071520686,-0.052771635,0.01816364,0.027636837,0.0341538,0.06429224,0.028941307,-0.049950965,0.031898476,0.0517402,0.0030781575,-0.016890641,-0.019413661,-0.005286727,0.039584473,-0.025309619,0.07323519,0.0068723136,-0.0150527265,0.027419241,0.0071242433,-0.013052836,0.04078309,0.05102399,-0.011836547,0.023803594,-0.0035026409
35,0.04815526,-0.018880492,0.055211827,-0.010314185,-0.008181319,0.021467373,0.049111,0.02920132,0.058181472,-0.06379417,-0.032827713,-0.0049980534,-0.045078583,0.015927598,-0.046799347,-0.04214252,-0.052319452,-0.07304837,-0.08681001,-0.038991388,-0.015929785,-0.029651113,0.02595148,0.05165258,-0.04201173,0.020336818,-0.05346046,0.058182828,-0.012115411,-0.017766666,-0.080676034,0.060393512,-0.03814525,0.026144713,-0.10852751,-0.040283725,0.027425852,-0.030422252,-0.009540668,0.10051175,0.05918318,-0.046364516,0.050199028,0.05817786,0.07225848,0.062415868,-0.033357494,0.0077282265,-0.03261711,-0.049651626,-0.060063176,0.051069975,-0.054579638,0.025868382,-0.062273476,-0.07795577,0.0031243768,-0.009718798,-0.08535107,-0.030919109,0.013292305,0.016130876,0.012253025,0.044648416
36,0.0072710468,-0.049576577,-0.08250495,0.015136874,0.010833027,-0.04560364,0.035683963,-0.034429934,0.060615137,-0.012221441,-0.0024323314,-0.018282663,0.007635614,-0.053614028,-0.017418757,-0.032885984,-0.06191866,-0.009122007,-0.018054474,-0.025918555,-0.04565467,0.072236806,0.053386185,0.028235538,0.035744175,-0.039560847,-0.009365057,0.05262034,-0.00017538294,-0.059439994,-0.06977983,0.013541851,0.0515936,0.036959752,-0.035813898,-0.0080163125,0.03625785,-0.08217881,-0.030189969,0.02479184,0.03213968,-0.08568157,0.015383491,0.0776414,-0.03274983,0.0664074,0.084649846,0.027184064,0.014966369,-0.023245074,0.024234153,0.011457326,-0.033165164,-0.054586153,-0.036742706,-0.014679791,0.08889653,-0.025303755,-0.09342102,0.0033332668,0.031221468,-0.01731107,0.017155308,0.064278185
37,0.05570639,0.057066206,0.02617412,-0.03386885,-0.015216159,-0.04001774,0.013720659,-0.11426915,-0.01994248,0.022914043,-0.040748738,-0.007837091,-0.03307471,-0.056454282,-0.11529219,-0.102227956,-0.065508746,-0.032138348,-0.054561757,0.0009576455,-0.0083209425,0.07476446,0.11846696,0.05044517,0.05635864,-0.0389126,-0.032134734,0.08130525,0.030680532,0.010295946,-0.098644495,-0.00048800558,-0.15274271,0.056910332,0.0048913956,0.014677383,0.029110141,-0.044813417,-0.06829731,0.04440941,-0.00764932,-0.06090226,0.060384028,0.082813285,0.026224744,0.027096529,0.078332186,0.014867812,-0.13585955,-0.03290241,-0.04761401,0.04404829,-0.009151314,-0.12783626,-0.07127298,0.0074676145,0.05820341,-0.0043746997,-0.02400444,0.12511595,-0.04586634,-0.016980397,0.087185934,-0.020579025
38,0.04190422,-0.03286539,0.07375443,-0.08695048,0.03486651,-0.0294432,0.030146997,-0.03738916,-0.00568257,0.021807175,0.04745967,-0.024086386,-0.05628787,0.0003393311,-0.054815546,-0.08471914,0.003364855,-0.0036557093,0.012695078,0.036687024,-0.017447118,0.010169804,-0.1072028,0.07980229,-0.048389465,-0.02096111,-0.07462697,0.05535445,0.049759537,-0.12807645,-0.0327305,-0.01721345,-0.11573027,-0.055309676,-0.042346545,0.10625798,-0.068839885,-0.056848787,-0.042600907,-0.054388825,0.027393188,0.011099688,0.028721996,-0.106946975,0.03722385,-0.117110364,-0.020537857,-0.07522237,0.063775554,-0.07887755,-0.090421446,-0.040573925,-0.027239224,-0.03568704,-0.01570328,-0.11213731,-0.1022068,-0.019467492,0.024180206,0.0683782,-0.06610178,0.081196785,-0.046630282,0.046116054
39,-0.0055157,0.013573086,-0.026762646,-0.07935934,0.10980715,0.016754624,0.047458887,-0.07274592,-0.022699384,0.0010609534,0.05901795,-0.07592431,-0.023621924,-0.012575282,-0.009595867,-0.05019229,0.0027836286,0.0046051666,-0.052377135,-0.051196385,-0.042456314,0.016185591,-0.030924182,0.07109484,-0.012468915,0.008981998,-0.014993755,0.084857985,-0.039909936,0.04485373,-0.042508584,0.042444885,-0.091197915,-0.052537415,-0.04675055,-0.017177943,0.0010291832,-0.008786768,0.026784865,0.058000877,-0.0138696935,0.058070917,0.0048298966,0.08450918,0.07523064,0.0638919,0.08692655,0.0537974,-0.041466013,-0.004731141,-0.038582202,0.043832272,-0.03513352,0.042299677,-0.0284332,-0.008392904,-0.05246263,-0.0300644,-0.09488468,0.047642678,-0.047709513,-0.027213445,0.026080519,0.04403629
40,0.07205877,0.015963864,0.011905022,-0.023577116,0.0066796495,0.056791097,-0.014223575,-0.026162483,0.014055474,0.0026240628,0.0012537614,0.033101574,0.0037579518,-0.054449603,0.015098229,-0.074483424,-0.087368846,-0.049835477,-0.023776572,-0.031396642,-0.05081039,0.01168611,-0.054564558,-0.0059475037,0.026255855,0.053076804,-0.045933362,0.018557733,0.0075051724,0.014726859,-0.13623396,0.0017142715,-0.057742376,0.004343163,-0.049242068,-0.0354795,-0.07959604,-0.08211714,-0.021182775,0.03774183,-0.03760028,-0.040595733,0.05135937,0.04462321,0.11892778,-0.016593356,0.0101674935,0.046504483,-0.020643309,-0.024615388,0.008252038,0.029474765,-0.053700216,-0.053330354,0.04625483,0.019097429,-0.016241735,-0.07548349,-0.07762158,-0.013192109,-0.05385405,0.028682128,-0.011901205,0.057832025
41,0.019653685,0.0877479,0.07010048,-0.06496159,0.021246597,0.063632965,-0.034475137,0.020100147,0.0060449895,0.104162,0.04416153,-0.06350949,-0.018907413,0.0066266498,-0.035832107,-0.10456668,-0.022429036,0.02194164,-0.04015793,-0.044679414,0.0019230004,-0.053637452,-0.027358757,0.07419196,-0.011922041,0.0010755053,-0.023284515,0.07303403,0.009447795,0.03945315,-0.032968935,-0.04344277,-0.10708215,-0.024962867,-0.039336514,-0.047813624,-0.014752941,0.040204726,-0.05310589,0.0084835095,-0.09246978,-0.06259076,0.034725003,0.011715235,0.09154524,-0.036950525,-0.118280634,0.01889982,-0.069489025,-0.0309213,-0.056534067,-0.012076483,-0.018930772,-0.009104026,-0.06807034,-0.041074544,-0.06728318,0.049604744,-0.03728454,0.10974635,-0.04550328,0.048413556,-0.0022776425,-0.05246775
42,-0.055501953,-0.029401798,0.02236416,-0.027350504,0.034851924,0.004156571,0.14616995,-0.032163844,0.013566411,0.03520125,0.027619101,-0.047858525,0.037732057,-0.023541087,-0.01591427,-0.04226278,0.087815575,-0.011528874,-0.036586136,-0.037268676,0.07721126,-0.01988579,0.057438157,0.013771382,0.04988853,0.015015506,0.025812095,0.06691013,0.043677073,0.02816327,-0.039524313,0.073578894,0.022439044,-0.030703733,-0.042572934,0.10025669,0.024855107,0.018096948,-0.089817286,-0.011195738,-0.025662934,0.047270928,-0.08311769,0.033213057,-0.014281072,0.018894106,-0.017383924,0.034510076,0.03626804,-0.047891937,-0.06460655,-0.013989678,-0.019952687,0.0024838946,0.04876906,-0.014736719,0.035608534,0.04113295,-0.022095047,-0.00827443,-0.0074080024,-0.05642953,0.012048267,0.0619802
43,0.08363463,-0.063913904,0.047441885,-0.021142906,-0.067718804,0.028346736,0.018968295,-0.0071334373,-0.027306255,-0.03135448,-0.0080881445,0.033555448,-0.035048455,0.030618062,-0.123672135,-0.03015674,-0.038213797,-0.02911644,-0.07977464,-0.011959108,-0.062274523,0.008838883,-0.016308792,0.15664406,0.049035788,0.07245453,0.0052167336,0.004490988,-0.024112388,0.006929199,-0.08302944,0.064869046,-0.07504893,0.024120191,-0.012824648,0.01761926,0.013079661,-0.01693486,0.0057631615,0.089708574,-0.1000025,-0.046781577,-0.019697262,0.09295922,0.068250544,0.028051583,0.055278115,0.043367047,-0.017615566,-0.08961121,0.0059942957,0.030035496,0.006861034,0.013129288,-0.031837646,0.012346545,-0.06510546,-0.03231533,-0.06578125,-0.043088894,-0.05567596,-0.055110395,0.011038862,0.048628017
44,0.06295449,-0.059002116,-0.01845781,-0.015158292,0.074302904,-0.042826552,0.03272445,0.0029559177,-0.07128611,-0.023629643,0.0061706025,-0.027960703,-0.11944111,0.026384586,0.014307829,-0.025274465,-0.0075175175,-0.002905164,-0.04956197,-0.012059145,-0.04255784,0.014448657,-0.059992887,-0.03309157,0.03394645,0.05546754,-0.007393837,0.0057727452,0.058938306,0.028448494,-0.08015623,0.039404865,-0.022752082,-0.08291262,-0.04319956,0.030885288,-0.03386545,-0.025412802,-0.03382224,0.07253679,0.044910915,-0.027624726,0.039560985,0.07516366,0.004060326,-0.005369749,0.061215933,0.036990166,-0.032801382,-0.009807197,-0.050285134,-0.008408112,8.6824875e-05,-0.08448166,-0.023183547,-0.06834097,-0.01289063,0.007449764,-0.03318513,0.1176803,-0.017782522,0.040848993,-0.0038970215,0.044854786
45,0.05426445,-0.049998734,0.023697194,-0.09793785,0.017204415,-0.1068795,0.05219393,-0.007824798,0.039644007,-0.035182677,0.036186453,0.04201793,0.04819808,0.06777433,0.0013265908,-0.04395131,0.049756937,-0.094149426,-0.007562759,0.026400944,0.0076308735,0.0044247545,0.0097758435,0.039450385,0.016185582,0.03527208,-0.039567202,0.046834417,0.025816634,-0.040346637,0.0635948,0.051020786,-0.0059308615,-0.0054157283,-0.10309039,0.049918056,-0.024204392,-0.060174644,0.048765607,0.083288044,0.1324221,0.005168396,0.045160286,0.026195843,0.0014387015,-0.0026235664,0.07301017,-0.022587769,-0.024318725,-0.02398082,-0.026673293,0.018755196,-0.02071443,0.05336653,-0.046012215,-0.036505155,-0.0014524087,-0.0045208344,-0.02650746,0.095350884,-0.0063617453,0.064901635,0.0624415,0.005801443
46,0.0065777344,-0.05353485,0.04703868,0.04772085,0.029010616,0.015499048,0.079081744,0.05090841,0.071911715,0.052540794,0.11029142,0.04936763,0.08736374,0.0154113695,0.026299473,-0.08169186,-0.002427197,0.008312273,-0.024057211,-0.07266775,0.055747375,0.0051141214,0.053964633,0.11177749,0.0013413951,-0.057354957,-0.03298591,0.06375848,0.0604156,-0.010102116,-0.10455595,-0.017500281,0.061416112,0.06580636,0.025564916,-0.029150505,-0.014739088,-0.051204495,-0.039177887,0.02059297,0.010783979,-0.047973022,-0.02816706,0.12379114,-0.021401592,0.025620928,-0.01389347,0.031248081,-0.03323929,-0.033791874,-0.04588913,-0.02270478,-0.046157055,0.020675758,-0.048986472,-0.003568382,0.090524994,-0.035806403,0.03176578,-0.04225316,0.035503943,0.030851252,0.034712695,0.032234754
47,0.05097538,-0.012923447,0.013703708,-0.03187801,0.038532887,0.039160706,0.070039794,0.03970562,0.0155312605,0.025977854,-0.011436265,0.032968473,-0.0021113046,0.053440295,0.02858404,0.018147973,-0.048221648,0.018179335,0.09197894,-0.02089127,0.026168523,0.050718796,0.06038688,-0.0044564884,0.051686242,0.013853941,0.004149642,0.025748989,0.041112717,0.024534296,-0.06923334,0.037519272,0.010913126,0.06232918,-0.028564716,0.050826814,0.03584128,-0.05925859,-0.050211582,0.08995196,0.008980255,-0.018093226,-0.012030801,0.055380695,0.058870513,-0.025151815,0.012782182,-0.008550379,-0.0043056225,-0.08253315,0.048804082,0.025026456,-0.04965618,0.07658464,0.0013783062,0.05101379,0.03277038,0.023063231,-0.030520665,-0.03202521,0.09393281,-0.013024759,0.03351224,-0.0042580813
48,0.043457747,-0.0030626003,0.05567955,-0.07747281,-0.046274234,0.032935675,0.03279983,-0.045515858,-0.034557052,0.06750768,0.013159789,-0.013428772,-0.101676196,0.05299334,-0.08052571,0.02422503,0.018485289,-0.052697837,0.04792865,0.0051850677,-0.0037991374,-0.012825843,-0.010882078,-0.008509698,0.026208801,-0.0013670013,-0.02937957,0.027946461,0.04675443,-0.02320065,-0.0017747954,-0.014322325,-0.04075285,-0.010088906,-0.036555782,0.0049202526,-0.0064413785,-0.017776756,-0.14296974,-0.025481422,-0.0020712381,-0.022089235,0.07871931,-0.01636322,0.0379711,-0.06517973,-0.08542019,-0.061906576,-0.04304604,-0.0067683966,-0.08500283,-0.0076789754,-0.02743288,-0.06850892,0.008077363,-0.004674124,0.004118622,0.0269579,0.020532556,0.09415236,0.0068814997,0.03085743,0.029498354,-0.02314309
49,0.016274376,-0.021615326,0.013465857,-0.04935123,0.014214097,-0.031811316,-0.036420144,-0.030614603,0.035126165,0.0044540437,-0.014376593,-0.037525732,-0.0143392645,-0.0051808287,-0.0634026,-0.015512697,0.035918713,0.00267684,-0.111160584,-0.037429772,-0.016823076,-0.03593623,0.04456014,0.0022754755,-0.049662653,0.039022923,0.01086499,-0.027744949,0.046751007,-0.03654436,-0.038211443,0.037179083,-0.07612029,0.0039151683,-0.029023714,-0.0042503467,0.012760357,-0.011311667,-0.042810302,-0.0052377805,-0.0624093,-0.04887379,-0.009796355,0.06791142,0.05024942,-0.009356152,0.054763533,-0.022660851,0.001829681,-0.05633496,-0.0565807,0.081027314,0.023742296,-0.048205983,-0.08024697,-0.014888704,0.017023036,-0.03601808,-0.05216215,0.15539148,-0.05692484,0.057030343,0.04371146,-0.010134792
50,0.08592497,-0.056737944,0.0006862916,0.017727291,-0.019182056,-0.02621144,0.08592587,0.050383247,-0.030271012,-0.015397538,0.018260136,-0.019328706,-0.120898865,-0.0051573645,-0.069490165,-0.037693303,-0.043032527,0.0073956163,0.0052608913,0.022572797,-0.090942614,0.032440383,-0.05427066,0.040448867,-0.04330784,-0.020335045,-0.08091807,0.033739462,0.009618802,-0.00042045466,-0.10577208,-0.05406774,0.00032171747,0.010566674,-0.02749956,-0.06251447,-0.043820452,-0.08249018,0.08557505,-0.022719245,0.061503645,0.029544286,0.07071333,-0.020886559,0.039766684,-0.06403914,0.08873578,-0.091345936,0.0063857995,-0.03669009,-0.044226456,0.07349304,0.013342783,-0.02051919,0.04733531,-0.04139033,-0.025225919,-0.038143624,-0.013494216,-0.053517446,-0.046062127,-0.017082732,0.001635734,0.012784359
51,0.05491562,-0.07631245,-0.067334294,-0.078961745,-0.031151833,-0.03967344,0.023613771,-0.046230223,-0.015644468,-0.0025607422,0.029811382,-0.024086561,-0.05030455,0.023235418,0.04125569,-0.055874187,-0.010254295,-0.0010065399,-0.0017401138,0.02349985,-0.04544716,0.1044999,-0.016662398,0.018259209,0.009469018,0.021963328,0.01492745,0.060001623,0.046695776,-0.055221684,-0.033885866,0.022606142,-0.03841095,-0.03794097,-0.0065845717,-0.07671412,0.036167033,-0.040855337,-0.00820284,0.02295709,0.029471654,-0.013041935,0.05901722,0.032292534,-0.014563631,-0.027960047,0.04151374,0.038573127,-0.013927478,0.009222511,-0.028685268,0.02192952,-0.040275455,0.031800807,-0.039299514,0.0019698916,-0.012521129,0.027351895,-0.058784463,0.1027175,0.07431043,0.013207456,-0.011599733,0.009334303
52,0.0029107723,-0.047846615,0.058318008,0.031143863,-0.023496892,0.039326157,0.043359276,0.03628593,0.06780286,0.003447045,0.0420138,0.00418845,-0.015315103,-0.006257867,-0.029620862,0.009840112,-0.07480745,-0.056071814,-0.009004445,-0.031426527,-0.024486905,-0.0022006412,-0.017244656,0.062422812,0.00973138,0.06609596,0.020621706,0.07127605,0.14537935,0.015109161,-0.030494072,0.0453989,-0.056335133,0.06778913,-0.014130308,-0.05485776,0.020208191,-0.041195016,-0.0057129464,-0.076811224,-0.007170093,-0.06836515,0.028934475,-0.07098675,-0.011820499,-0.020701038,0.0055510276,0.066335045,0.013929296,-0.07006607,-0.006801746,0.028675394,-0.039982993,0.03161585,0.0038209334,-0.070914716,-0.0017423872,-0.023173232,-0.07143004,0.0924984,-0.044060405,-0.08385268,0.0035657333,0.052904002
53,0.046415396,-0.038959384,0.042099617,-0.055235866,0.017884117,-0.01996484,0.018681385,-0.04644788,0.054688122,0.051890958,0.03214831,-0.07030452,-0.00093277916,-0.029353283,-0.052095838,-0.0858216,0.001239121,-0.026573967,-0.058844298,-0.011354137,0.008709883,-0.032788854,-0.003238676,0.096972466,0.01084074,0.03275246,-0.01718566,0.012903521,0.04112343,-0.013803054,-0.047666043,-0.046951927,-0.046141386,-0.033887807,0.09331249,0.012071081,-0.00484582,0.023719717,0.04966944,-0.03587996,-0.08684182,0.0035923366,0.052414887,0.00704523,0.02591091,-0.13094264,-0.020659879,-0.009698588,-0.024998998,0.0014075935,-0.09868434,0.02418444,0.007795678,-0.059210163,-0.07555042,-0.08729939,0.03425558,-0.020525603,0.028145585,0.14757729,-0.057267204,0.07878657,-0.019136656,-0.02031215
54,0.037483677,-0.00081186276,-0.055061955,-0.022120165,0.07580273,0.040993325,0.026465237,0.06846037,0.17054501,0.014889192,-0.027922038,-0.08463125,-0.044489235,-0.002177178,0.023097463,-0.03393504,-0.08773494,0.01604664,-0.14021713,-0.014319865,0.008925591,0.038432397,0.00049816445,-0.011876747,0.00021487428,-0.037857987,0.026989501,0.059796713,0.14249778,-0.026339617,-0.058866106,-0.078413434,-0.014769681,0.0072144037,-0.00052449247,-0.050042596,0.00214011,-0.054796614,0.009982074,-0.051205575,0.046066295,-0.17771327,0.0664935,-0.03458989,0.019421257,-0.041023135,0.05387361,0.024941258,-0.007086401,-0.04434954,-0.03234082,0.11143848,-0.021968614,0.04998901,-0.030755527,-0.07359685,0.024321234,-0.0038323752,-0.1665673,-0.011321504,-0.0020010443,-0.03268304,0.046251405,-0.026935998
55,0.034967028,-0.12924577,0.034539737,-0.049800083,-0.012335413,0.11552712,-0.024174877,0.042369053,-0.0067662364,0.056116298,0.06259189,-0.02838559,-0.043319114,0.036362223,0.038896732,0.04828193,0.00839514,-0.077361695,-0.03885776,-0.040788837,0.0017156668,-0.025047893,-0.00487072,0.082368955,-0.014606837,0.09671812,-0.038349975,0.01765528,0.07518375,0.047405828,-0.0907845,-0.052993514,-0.00036104722,-0.0072539104,-0.04674942,-0.0106815165,-0.020625535,-0.06380535,0.0068393582,0.05733556,-0.015696295,-0.0489227,0.06740655,-0.026064225,0.044869937,-0.06941031,-0.037364982,0.013959346,0.042624235,-0.020347908,0.00038564764,-0.007785257,-0.033234615,0.05950617,-0.048522323,-0.08532219,-0.014928812,-0.036372982,-0.01780995,0.088692665,-0.06517733,0.04369657,-0.015583215,-0.009303519
56,-0.023133608,-0.020772241,-0.011628963,0.008706773,-0.005643839,0.11849806,0.0052178847,-0.008413363,0.026417632,0.056487374,0.0045827683,-0.022872392,0.03761933,-0.0313371,-0.030459417,0.044598702,-0.05134979,-0.03918222,-0.015775207,-0.06914629,-0.035239168,0.0039690975,0.008914412,0.089756176,-0.018034384,-0.01325947,0.0515406,-0.0037310198,0.04336858,0.0065194247,-0.10012202,0.0068392796,-0.06962946,-0.0057411427,0.063637204,-0.004545001,-0.020661732,-0.043885536,-0.043589555,0.007483567,-0.069080025,-0.0137804095,-0.11944892,-0.027892618,0.034147147,-0.06205886,-0.009569794,0.04114449,0.02664771,-0.046012476,-0.011123553,0.030619262,0.03790317,0.016324295,-0.022450533,-0.006399722,-0.008382003,-0.03868982,-0.031760003,-0.06353923,-0.06490104,-0.09503366,-0.04697322,-0.022946484
57,-0.015788553,0.029090943,0.002667578,-0.06475009,0.021816662,-0.021200392,0.06649913,-0.019130148,0.058867455,-0.012250619,0.014861362,-0.048042,0.01319098,-0.049524967,0.018231113,-0.019734887,0.048116952,0.013556401,-0.024651615,-0.025889874,0.0048432495,-0.059616633,-0.038925402,0.07845365,0.0076740896,0.051342443,0.027992638,0.027042767,0.012123972,0.0131845,-0.016485542,-0.02511631,-0.050990105,-0.012653699,-0.06214808,-0.042421665,-0.02660945,0.024012337,0.013705794,0.010181589,-0.0109007,-0.005082649,0.007740737,0.004607521,-0.0025534332,-0.059691247,0.021447744,0.07630885,-0.043802798,-0.09003276,-0.0004995987,0.015086063,0.002420424,0.018288521,-0.08161156,-0.028024271,0.009492494,-0.05638583,-0.04230948,0.022774143,0.01410027,-0.030299686,-0.0067436006,0.011387798
58,0.032114685,-0.008952146,-0.008714978,-0.06631058,-0.035024222,-0.017853163,0.09849668,-0.015931133,0.04044386,-0.048950247,0.020459829,0.016932214,-0.00038157497,0.029434733,-0.032772124,-0.11730672,0.012274889,0.021238543,-0.0545035,-0.010014888,-0.037728682,0.03597129,-0.057460703,0.08003765,0.09135277,0.00839936,-0.051883932,0.024842605,0.04261672,-0.020842884,-0.052515335,0.06198085,-0.048800707,-0.06395718,-0.10551901,0.07205446,-0.01108806,0.0064112153,0.01378083,0.052220456,0.08077835,-0.010020413,-0.0045575416,0.013672456,0.010625033,0.06728334,0.027696164,0.018901069,-0.029680833,-0.016661316,-0.053222127,-0.051925242,0.048804924,-0.020969413,0.016294599,-0.0052580996,-0.020548904,-0.006077025,-0.015860576,0.015505465,-0.021438953,0.02682288,0.042609826,0.0756394
59,0.02712787,-0.04171205,0.031851854,-0.051689845,0.03280018,-0.00018246006,0.113151036,0.0147194965,0.0039214347,0.0693524,0.08159996,0.031401195,0.008172036,0.027405728,-0.023107797,-0.021921529,0.021275323,-0.05418338,-0.025585076,0.016022772,-0.00065918453,0.022176143,0.008373421,0.06844306,0.041011028,0.04529656,-0.00012726057,-0.011599837,0.006038725,0.063843444,-0.048971526,-0.0016495436,-0.06956099,-0.042751048,0.010619129,0.057457887,-0.059625335,-0.029735848,-0.033503827,0.04167965,0.006086612,0.008825856,0.022100527,0.056980092,0.021786341,-0.083062395,-0.015135914,0.010601021,-0.07969604,-2.4105422e-05,-0.048672784,0.03662944,-0.04707325,0.03343095,-0.043144606,-0.064254515,-0.08073333,-0.012283417,0.013896722,-0.00960341,-0.045732394,0.019930301,0.04061773,-0.007122212
60,0.05146999,-0.07073756,-0.03033692,0.025347522,-0.028526621,0.023536302,0.037116557,-0.016371781,-0.04829867,0.008847643,0.053843707,0.0060388893,-0.071688615,0.004215665,0.05776897,-0.006408146,0.021473626,-0.056711942,-0.030468874,0.021568637,-0.024427598,0.033093978,-0.035413876,-0.020081507,0.028385643,0.048470665,-0.004426415,0.032637894,0.086220846,3.4682453e-05,-0.056859724,-0.02221366,-0.0210784,-0.05514372,-0.02027431,-0.09007893,-0.100139245,-0.025622444,-0.09251137,0.0028402833,0.050494604,0.011102814,0.07791683,0.063536875,-0.024869705,-0.039095752,0.022406017,0.048666824,-0.0010816874,-0.013292152,-0.032038562,0.024706956,-0.0523412,-0.019111067,-0.0057719764,-0.064958,0.006415258,-0.034557756,-0.036993437,0.04732221,0.012732215,0.0013615973,-0.001987417,-0.0012888643
61,0.044887353,-0.0058430415,0.029539311,-0.045663327,-0.0371447,0.0014453698,-0.035418544,-0.040093854,-0.009184727,-0.030489217,-0.025978465,0.06302194,-0.007559398,-0.045373067,-0.07786349,0.047367368,-8.5849315e-06,-0.03595259,-0.025684403,-0.042922564,-0.006413894,-0.025130391,0.005986072,0.084464446,0.013503158,0.039569,0.036126204,0.051415898,-0.10711777,-0.020894784,0.03072679,-0.017370246,-0.015064469,0.016291445,0.04560899,-0.009695748,0.00847606,-0.023556925,0.04930841,0.06660741,0.04316239,-0.0273199,0.07109959,0.09122209,0.064423144,0.07068645,0.097607,0.0048349462,-0.05059998,-0.055686645,-0.038021438,0.01962889,-0.10901676,0.06194995,-0.037226204,-0.007403193,-0.08913924,-0.0071415156,-0.085408114,0.022904878,-0.067942195,0.082834885,0.00065795705,0.054087777
62,-0.018066404,-0.09136975,-0.07389152,-0.08355278,-0.034866046,0.011502492,-0.00033508893,-0.024157621,-0.010673445,-0.0010628346,0.014510108,-0.07047727,-0.05120382,0.012524975,0.0064513064,0.10414044,0.0035603975,0.014546363,-0.11900466,-0.021965636,0.04311179,0.092225425,0.028068746,0.049829043,0.060519874,0.007437484,0.052046582,-0.011813203,0.03235338,-0.027834753,0.033574983,0.0030912822,0.012762715,-0.054392926,-0.036824204,0.037725322,-0.015090236,-0.075390115,-0.02929053,0.083570495,-0.031506337,-0.086609736,0.039293904,0.054611612,-0.03506076,-0.05901258,0.10227055,0.011687373,0.019436128,-0.05951248,0.0108150905,0.07810849,0.03432899,0.05290376,-0.018592121,-0.0392873,0.038124077,0.029194348,-0.1148417,0.07557656,0.0021388046,0.022252291,0.05178961,-0.030375179
